7356 50
head	-1.481	2.419	-0.210	-1.805	0.646	-1.180	2.098	-1.983	-1.467	4.878	0.641	1.151	-2.563	2.319	0.256	2.712	-3.072	0.760	3.533	-1.964	4.269	3.675	-0.019	0.091	-0.703	1.048	-0.454	-2.042	1.367	-0.241	1.044	0.120	0.890	3.899	2.000	-3.175	3.403	-2.016	2.200	-2.258	0.600	1.291	-1.152	0.120	1.142	5.929	1.319	1.653	0.475	-1.323
class	-0.372	-0.951	0.106	0.279	-0.380	3.032	1.001	-2.103	-2.926	-1.743	0.310	-0.735	2.048	-4.092	-0.915	-2.296	1.785	1.159	-1.035	-2.970	-1.054	2.128	2.322	1.237	1.468	0.183	-4.146	1.393	-2.069	0.114	-1.644	4.747	-4.250	2.096	0.416	0.304	-1.232	-0.969	-0.370	3.934	-3.697	0.804	1.584	5.610	1.726	-4.259	5.170	3.469	1.977	-4.697
least	-1.072	0.203	-0.779	1.647	-1.868	-0.509	-0.703	-0.880	0.089	-0.803	-1.004	1.482	2.711	-2.036	-0.407	2.759	-3.166	-0.266	1.321	-0.362	-3.148	-0.130	0.336	0.697	-0.982	-0.193	-0.430	-4.525	1.346	3.718	0.544	2.551	-1.325	-0.687	-0.004	-0.711	-2.039	2.179	-2.075	1.510	-1.880	-0.292	1.376	0.842	-0.753	-2.470	0.494	-0.484	-2.610	-0.905
hand	-0.429	3.644	0.400	-3.978	-1.684	4.397	-2.048	-0.266	-1.664	-0.342	-1.406	-1.654	-4.228	0.660	1.339	3.064	-2.403	-2.414	-0.190	-0.434	1.393	0.201	-1.928	-0.690	-0.463	3.161	-0.165	-0.223	1.313	2.052	1.932	1.270	0.784	0.358	-0.919	-2.755	3.038	2.732	-0.226	-0.813	-0.953	0.561	2.945	2.547	6.087	-0.581	2.213	0.086	-1.703	-3.797
style	-1.325	-3.330	-3.151	-0.736	-1.052	-0.091	1.742	3.990	2.279	1.349	-0.047	-1.069	-4.987	1.475	-0.091	-2.001	2.146	-0.322	-5.225	1.102	-5.001	1.287	-0.919	2.912	1.655	1.203	5.088	-1.958	-2.290	0.162	3.865	0.878	1.413	1.864	-0.234	3.629	2.906	-2.218	0.836	-0.765	-2.481	0.789	1.940	4.320	3.832	3.132	2.761	-0.396	3.224	-5.146
particular	0.124	1.372	-0.303	2.636	-2.589	0.756	1.682	-1.998	0.947	-0.709	-1.163	2.684	-1.792	1.025	1.456	-3.033	-1.718	0.220	-2.316	-2.088	-2.750	1.747	0.686	1.613	-1.410	-0.419	-1.921	1.462	0.874	0.882	0.883	0.908	0.318	-0.226	1.717	-1.001	3.333	3.387	-3.599	2.590	0.292	1.225	2.861	1.236	0.785	-2.719	0.946	-2.290	-0.904	-3.111
energy	-0.793	2.140	-1.335	3.866	1.801	6.398	0.729	-5.827	2.042	-0.089	-3.911	-0.292	0.529	-0.367	5.112	4.995	0.753	5.438	0.916	1.352	-3.692	0.406	-1.894	-0.695	-2.421	-5.149	-1.992	4.542	4.912	-4.980	-0.035	-3.038	-3.754	7.434	-1.768	-1.557	-1.407	-0.569	-2.169	-0.732	-0.850	0.818	-4.895	3.887	-0.923	-1.453	-0.097	-2.102	-2.831	1.982
minister	6.258	1.237	0.787	-1.734	2.644	-2.249	-4.350	-4.005	1.631	8.685	1.371	-0.644	0.743	2.424	7.238	3.023	2.922	-1.339	8.883	-1.459	-1.462	-3.422	0.956	-1.204	0.879	3.507	-1.824	-4.457	1.325	2.362	-7.844	1.066	6.516	2.489	-0.711	0.518	3.256	-9.786	3.847	-2.552	4.881	10.576	-1.209	-2.255	-0.350	4.435	0.758	7.221	-5.036	1.304
per	1.363	-3.491	5.784	4.492	0.892	-2.259	6.040	-2.476	-5.004	-6.755	-1.244	5.907	2.503	-2.220	-4.393	9.003	-3.127	2.063	0.881	-0.841	-4.014	1.044	2.299	0.283	-3.636	-3.665	0.640	0.412	4.066	-0.989	2.281	4.181	0.717	1.366	-1.288	-3.355	-0.878	1.118	-0.121	-1.309	-0.626	-0.235	-0.931	0.076	2.604	-3.847	-3.412	-1.990	-3.582	4.531
need	1.641	5.268	-0.857	0.428	-4.361	3.333	0.684	1.468	2.444	-1.119	2.275	-1.542	-3.170	0.898	1.547	1.218	-3.189	1.824	-3.432	-0.368	-3.886	0.803	-0.898	-0.951	-4.029	1.783	-4.217	-0.530	4.149	-0.501	-2.808	0.305	-0.682	-1.927	0.337	-1.093	0.042	0.971	-4.081	-1.376	-1.339	-0.026	0.388	1.225	-1.676	-3.606	-0.713	-0.490	-0.217	2.102
design	-0.748	-2.193	-0.982	3.483	-3.109	2.492	-1.016	0.908	4.514	1.823	0.452	0.298	-3.725	-1.635	0.493	-4.027	-0.413	4.512	-0.266	1.138	-0.236	-0.887	-4.605	1.555	-2.435	2.369	-3.414	5.090	-5.660	-0.343	4.817	-0.553	-2.384	-2.271	-3.413	0.182	2.066	-1.647	-0.351	-1.320	-0.066	3.436	0.240	4.509	4.865	-0.910	-0.503	2.318	3.466	-0.911
produced	-2.165	-4.429	4.755	1.692	-1.251	-1.703	-0.463	0.939	1.017	-1.261	0.028	2.315	0.073	1.004	0.173	1.771	1.639	1.801	0.718	3.441	-1.653	-1.573	-1.491	2.451	2.413	-4.464	-3.397	0.157	-5.971	-1.374	0.369	-3.132	3.014	3.027	-4.318	-0.498	0.120	-1.384	-2.013	1.014	-0.030	-1.550	0.211	-0.648	2.594	0.450	-1.202	-3.521	-1.999	0.916
died	-1.893	-4.853	-0.452	-7.745	1.808	-5.712	-1.787	-2.274	1.429	1.349	5.298	-0.809	4.163	-3.201	-4.167	2.141	-1.383	-2.657	5.109	5.269	2.538	-0.976	4.286	-4.181	-2.342	4.446	0.884	-3.886	-3.965	-0.885	-1.591	-0.067	1.158	-1.847	1.992	-5.278	-1.041	-2.456	2.012	0.047	-0.610	-4.179	-2.203	-2.052	-2.770	0.882	-5.440	0.478	-5.969	0.435
civil	-0.350	1.649	-2.194	-1.307	2.893	0.624	1.649	-0.986	-4.422	-3.845	0.341	-2.065	4.221	1.711	0.150	1.433	0.662	6.008	-0.008	3.818	5.502	2.408	9.684	0.065	0.719	4.820	1.247	4.866	-1.395	1.004	1.465	0.698	1.666	-5.745	-1.159	4.360	-0.063	0.215	-0.214	0.849	2.114	1.555	4.938	-1.540	-6.047	1.289	0.143	3.956	0.414	-3.065
together	-3.630	1.093	-0.352	-1.189	-1.667	1.931	0.782	-1.348	-1.222	-0.848	-0.904	-3.406	-1.264	-2.486	0.070	2.451	-0.251	-2.621	-0.050	-4.720	-3.988	2.552	-3.604	2.226	2.358	2.048	0.449	-0.446	0.230	-3.486	0.439	-2.262	-1.139	1.204	0.806	-0.350	-1.120	1.117	-1.551	-0.429	-0.373	0.836	2.908	-2.849	0.186	-1.684	0.057	-0.804	1.357	-3.415
position	-0.652	2.993	-3.357	1.072	-0.488	2.146	1.726	-3.043	0.039	4.530	-0.027	-0.326	0.798	-1.227	1.739	1.497	-0.762	-1.613	0.756	-0.889	0.014	-1.110	0.981	0.133	-3.868	2.958	0.189	-0.645	4.840	5.388	2.052	0.747	-0.795	2.871	1.039	-2.235	1.922	-2.781	-1.715	-1.883	-2.054	4.087	0.519	2.882	2.428	1.071	-1.536	2.064	0.985	-5.289
study	-0.831	-0.154	0.848	2.480	0.376	0.948	-3.015	-4.876	3.689	-0.614	1.251	2.398	0.635	0.604	1.270	-5.205	-0.291	1.258	0.156	0.648	-6.249	0.939	-2.554	0.747	3.702	2.596	0.123	4.890	0.876	0.774	-0.610	1.311	0.488	-3.812	4.691	-2.198	-2.740	2.664	-2.218	0.872	-3.118	-0.796	-1.258	2.757	-1.965	1.805	-1.321	-1.252	-0.200	-0.441
middle	-1.862	-2.695	-2.819	-3.126	1.384	-0.551	-0.329	-2.764	-0.204	-3.595	-1.268	-0.330	1.313	-0.204	-1.398	-1.885	-0.858	-2.942	-3.657	0.817	-0.013	-0.548	1.121	-0.193	6.902	-4.397	-1.310	-2.529	1.978	1.548	1.528	6.410	-1.925	-1.458	3.902	-1.653	-1.782	-0.891	-0.018	1.809	-7.637	0.757	3.722	-1.013	3.170	1.321	1.999	3.567	1.101	-3.404
always	-0.652	2.402	-1.294	-1.069	-3.605	2.527	-1.722	0.397	-1.511	0.388	-2.647	0.458	-0.587	0.316	0.320	1.426	-3.693	-1.154	-2.572	-0.073	-2.594	1.601	-0.022	1.298	-3.500	1.030	-1.357	-2.902	1.203	3.188	-0.733	2.203	-2.044	2.509	1.628	-1.384	4.651	1.013	-1.950	0.049	-0.482	1.176	1.755	0.747	-0.116	-1.103	0.455	-2.332	-0.167	-1.154
television	0.526	-0.998	3.906	4.655	1.117	1.420	-2.789	6.725	-3.919	-3.216	-0.105	4.581	1.788	5.485	1.825	-1.364	3.224	-2.895	2.772	-1.637	0.624	1.281	-0.025	5.535	2.261	-4.362	-1.470	-3.335	-1.274	-2.295	7.017	-0.814	-0.151	-3.013	-2.106	3.158	0.689	-3.448	0.386	1.212	2.344	-0.025	-2.225	-1.062	-2.279	1.592	-1.089	3.078	-2.540	-0.223
established	-0.364	-0.767	2.061	-1.025	1.117	-2.809	2.756	-2.545	2.262	0.878	0.661	-2.599	3.472	2.898	-1.319	-3.199	2.371	4.195	0.836	1.102	1.782	0.797	3.333	3.527	0.575	-2.060	-1.836	-0.549	-1.522	2.714	-1.774	-1.458	2.590	-1.500	-2.215	-2.518	-0.328	-2.579	-4.427	0.546	-1.776	1.198	0.906	-4.023	-2.390	1.034	-1.633	2.664	2.461	-2.508
instead	-2.088	4.333	-1.599	0.644	-0.316	3.677	-0.034	1.720	-0.305	0.541	-1.481	-0.112	-1.009	-1.048	-0.294	1.815	-2.105	-0.542	-1.773	-3.321	-0.496	1.079	1.031	2.443	-2.694	1.125	0.635	-0.632	0.073	-0.359	0.071	0.740	-0.433	1.513	-0.088	-0.523	1.690	1.013	-2.056	0.134	-1.130	2.448	2.096	1.865	2.632	-0.130	-0.849	-1.666	1.500	-1.143
half	-4.683	-2.169	1.113	0.392	2.764	0.135	1.819	-2.696	-2.235	-4.013	-0.326	2.720	0.474	-3.111	-1.915	6.903	-2.174	-1.569	1.818	1.991	-2.593	1.923	1.212	-1.672	0.167	-2.825	0.938	-4.815	-0.247	2.746	1.193	2.140	-2.503	0.834	-0.292	-0.233	-0.581	-1.705	-1.360	0.146	-1.120	0.179	0.226	-0.230	2.667	0.287	-2.459	0.321	-3.258	0.164
function	-0.537	5.217	1.225	2.401	-2.458	2.851	-2.467	-4.310	0.457	0.715	0.443	2.452	-1.636	-2.628	2.130	-3.639	1.652	2.884	0.998	-1.753	-2.642	3.315	-2.686	-2.685	-6.938	0.391	-3.239	2.704	3.336	0.949	0.229	4.607	-3.890	4.651	-2.766	2.639	3.298	-0.233	-2.671	4.696	-1.233	0.540	-0.540	-0.742	1.484	-0.586	4.804	-1.607	-3.298	-2.262
code	-2.321	2.207	0.598	1.038	-3.233	4.167	3.530	-1.251	-0.800	-0.358	0.636	-1.144	0.754	-0.133	0.354	-3.082	0.621	2.589	-0.741	-5.494	3.762	1.685	0.581	3.078	-3.614	-0.501	-1.004	3.352	3.278	-0.621	0.371	4.299	1.794	-0.333	-7.048	6.822	-0.434	-2.052	3.332	-0.142	-4.863	-0.889	-1.093	0.668	-0.561	-3.604	3.741	-5.695	-0.324	-0.567
built	-0.547	-2.721	-0.929	-0.771	-0.959	-3.828	1.044	1.136	3.721	0.125	1.404	-4.074	-1.427	-2.551	-0.723	-1.365	-1.433	4.412	2.468	3.803	3.384	0.288	-0.733	3.649	-1.911	-3.933	-2.023	0.647	-7.167	1.660	2.358	1.003	-2.059	2.376	-3.999	-3.413	-4.102	-3.759	-2.545	-1.169	-0.814	-0.384	2.258	-4.239	3.919	-1.804	0.529	3.292	2.574	1.519
band	-5.492	0.533	-0.328	-0.249	-3.945	0.435	4.663	3.907	-3.724	0.378	-1.678	-5.240	-0.653	0.773	-6.233	-2.561	2.256	-4.085	1.721	2.459	-1.900	0.920	-0.528	-0.422	4.469	0.285	0.342	-1.806	-3.372	-2.608	5.245	-3.541	-4.547	3.747	0.660	3.884	0.502	0.977	4.116	0.429	3.083	1.557	-4.638	2.130	-0.552	5.096	-1.604	-1.498	-0.801	-3.951
included	-1.017	-3.315	2.929	-0.642	-1.249	-3.357	2.114	2.284	0.476	-1.492	2.320	-1.475	-0.204	0.270	0.371	-0.066	-0.637	0.162	-0.482	-0.899	1.198	1.533	0.216	3.791	1.917	-1.009	-3.121	1.945	-3.890	2.323	-0.583	-1.522	1.967	-0.214	-1.628	3.094	-0.329	0.275	-0.725	3.387	0.867	-1.200	1.373	-1.347	1.173	0.740	-0.973	-1.525	0.794	-0.547
parts	-3.518	-0.968	-3.265	-0.379	-0.217	1.928	-0.560	-2.102	-1.070	-3.143	-2.448	-2.400	-1.466	-0.159	3.262	0.825	0.099	2.936	-0.071	-0.341	-2.454	3.294	-1.324	-1.059	2.760	-3.190	-0.171	-0.872	-2.471	2.727	1.683	1.261	1.202	-0.631	-0.842	-1.481	-0.407	-4.094	1.105	0.973	-2.483	2.890	1.249	-2.716	2.882	-0.368	1.118	-4.434	-1.224	-0.368
final	-1.764	1.116	1.461	-0.027	-2.073	0.475	1.257	0.482	1.307	1.754	-2.117	1.791	3.583	-1.268	0.119	3.655	-2.128	-4.766	0.247	-3.357	-1.676	1.515	0.493	-1.880	-1.153	0.274	-1.011	0.053	-1.633	3.258	3.360	-1.314	-1.239	0.000	-3.703	5.240	-0.173	2.761	-0.122	-4.694	-0.271	-0.828	5.377	-0.047	-1.232	2.332	-3.067	3.608	-1.926	-1.136
subject	0.510	-0.721	1.133	-1.872	-1.741	1.247	1.734	0.771	2.823	-0.164	0.921	4.701	2.474	3.729	2.070	-2.598	-1.830	-0.341	-2.260	-0.244	-1.393	2.544	-0.546	-0.337	1.849	0.585	-0.897	-0.635	2.834	1.200	-1.486	1.047	0.014	-1.375	0.044	-0.002	0.668	0.559	-2.767	0.726	2.149	0.012	1.255	2.365	-2.714	0.811	0.460	-4.450	-0.124	-2.798
eastern	-2.039	0.304	-3.833	-0.428	3.679	-2.098	2.594	-2.887	-1.633	-3.953	-4.660	-2.646	4.461	0.485	3.465	-1.438	0.024	0.136	-2.004	-0.792	0.371	0.159	2.388	0.446	4.432	-5.195	2.641	-2.169	-1.240	4.709	2.846	1.119	1.607	-1.614	3.163	-2.815	0.842	-0.112	2.215	1.045	-5.220	1.075	0.678	-5.132	3.881	0.934	-2.083	-0.515	1.659	0.689
live	-0.891	0.311	3.302	-1.527	-4.480	-2.033	-1.695	2.740	-4.188	-3.288	-2.736	-2.996	-1.632	-1.526	-1.708	-2.187	-3.737	-0.536	0.024	-1.236	-5.058	2.696	1.117	1.344	2.179	-2.123	1.501	-4.734	-2.432	-1.324	1.857	-2.178	-1.255	0.287	0.396	-2.331	-2.217	0.071	-0.931	0.942	2.193	-1.006	-4.021	-2.001	-1.511	2.032	-1.796	0.665	-4.706	2.156
meaning	0.497	1.646	-2.160	-4.599	3.051	4.863	2.303	-1.824	-1.587	0.839	-4.669	3.252	-3.347	1.083	-0.027	-3.838	-2.831	-0.829	-2.212	1.928	-1.609	-0.518	-0.361	-0.522	-5.048	-3.236	2.123	0.835	3.791	-0.794	-3.603	2.754	1.744	2.045	-1.078	-1.357	1.428	0.709	-0.897	0.114	-4.029	-0.288	2.573	2.143	-0.054	1.336	4.046	-6.626	3.084	-0.900
text	1.790	0.335	-2.385	-3.867	0.467	3.338	2.987	-0.772	3.029	-1.649	2.625	2.746	-1.873	0.787	2.682	-4.006	-0.900	-1.330	-4.198	-1.188	-1.095	-1.367	-3.622	2.963	-3.384	2.568	0.955	0.078	2.253	1.827	3.229	3.612	2.551	-1.648	-5.232	7.545	-5.942	3.093	1.097	1.576	-3.019	-0.810	0.570	-0.325	4.637	5.115	2.549	-3.588	-0.906	2.034
model	0.146	-4.195	2.358	4.518	2.011	3.139	0.730	0.298	1.693	2.231	0.387	0.641	-0.502	-2.919	0.663	-3.580	1.820	3.299	0.554	-2.639	-2.690	-4.103	-2.967	1.206	-0.957	0.697	-2.987	1.228	0.294	-3.744	2.693	2.220	-2.770	0.445	-2.323	0.736	2.475	-3.913	-1.256	-0.154	0.142	2.559	1.190	3.278	3.648	-3.271	-1.848	-0.309	3.321	-0.685
trade	-0.017	1.460	-0.988	5.456	0.445	-1.450	-0.479	-3.848	-0.459	-1.252	-3.026	-7.632	6.123	4.387	-2.248	-0.612	2.425	1.604	-4.593	0.953	1.634	0.408	2.821	-1.561	6.087	-1.932	-1.839	2.205	6.625	0.672	-0.510	-2.001	0.564	0.057	-0.733	-1.071	-1.579	-4.175	-3.761	-3.076	0.675	2.397	3.971	-1.730	3.847	-3.375	1.850	3.391	1.349	0.358
taken	-2.001	2.880	2.242	-2.113	-2.859	-3.425	1.713	-0.318	2.577	2.707	2.782	0.903	0.531	0.452	0.316	-0.117	-5.153	0.312	0.438	3.442	1.528	1.700	3.469	0.092	-1.340	-2.177	-2.383	-1.041	-0.988	1.739	-1.240	0.285	1.132	-0.806	-0.554	-2.652	0.033	1.953	-4.124	2.398	1.812	-3.101	2.607	-1.794	1.302	2.089	-0.743	-0.360	-1.833	0.325
project	-0.047	-0.061	-1.308	6.531	-0.766	2.177	1.382	-0.211	1.532	1.317	4.747	-1.371	4.198	-1.626	-0.455	-4.692	-2.387	-1.454	0.607	-1.379	-0.873	-0.836	-2.798	1.151	0.888	-0.381	-0.372	6.483	-3.329	-1.805	-0.522	-3.712	-3.753	-4.086	-3.314	3.766	-3.538	-1.123	-0.586	-4.614	-2.080	0.790	-3.643	1.128	0.880	2.343	1.486	0.327	0.584	1.389
note	-0.022	-0.315	1.854	0.632	-1.252	0.567	1.790	-0.745	-2.333	1.239	0.191	0.090	-2.087	-0.343	1.457	-0.889	-1.118	-0.134	-1.742	0.538	-1.579	-0.070	-1.356	-0.811	-1.644	-1.191	-2.794	0.110	4.111	3.830	0.856	4.768	-0.291	1.717	-1.033	2.546	1.673	0.149	1.757	2.322	0.794	0.535	2.279	0.615	1.197	0.124	-0.337	-3.777	-1.213	1.062
young	-2.119	-2.093	0.262	-2.411	0.928	-2.272	-3.334	-0.739	-2.860	-1.299	3.061	1.785	-0.089	-1.449	-4.359	0.537	0.326	-3.983	0.710	-1.179	-2.636	-0.689	3.886	1.353	0.476	3.506	1.507	-3.544	-3.220	-2.744	-1.476	-2.541	-0.503	0.392	4.854	-0.635	1.110	-0.641	-0.364	-0.241	-0.274	-3.358	-2.403	3.764	-1.015	0.885	2.333	3.444	1.682	0.678
range	-2.503	-1.873	-3.844	3.595	-5.827	0.240	0.616	1.418	-3.436	-5.760	0.649	2.594	-1.141	-2.595	3.212	1.474	-0.541	5.780	0.262	-2.790	-2.069	-3.432	-2.776	-0.959	4.741	-4.184	0.058	2.728	0.170	2.304	4.357	4.568	-1.032	1.577	-2.232	-2.810	-0.717	-0.726	-3.130	3.112	-2.771	1.831	-2.511	3.089	0.857	1.586	1.640	-0.019	-0.653	1.515
done	0.915	4.075	4.326	-1.093	-4.152	1.863	1.183	2.422	1.835	3.217	-0.058	-0.175	-1.500	-2.110	-1.805	-1.222	-2.987	2.274	0.562	1.278	0.411	1.219	-3.222	1.237	-3.687	0.988	-5.119	0.977	-0.484	-1.448	-0.556	2.056	1.998	-1.301	-3.115	-0.421	0.871	-1.232	-2.334	-0.736	-1.985	-3.793	-3.024	-2.379	0.044	-1.376	0.306	-1.589	-0.533	0.653
run	-1.118	2.011	3.107	3.163	-4.183	-0.766	1.397	4.675	-1.259	-3.553	-2.143	-1.219	3.136	-3.964	-0.114	1.374	-3.879	0.292	2.796	-0.771	3.066	3.708	-0.626	2.751	-2.911	0.356	-0.206	0.142	-1.810	1.117	1.066	-0.547	-0.977	2.034	-0.974	0.294	0.634	-3.372	-3.822	-2.195	-1.398	-1.533	-1.191	2.035	1.952	1.950	-1.110	2.291	-1.702	2.957
traditional	-1.086	-0.878	-2.063	0.880	1.334	-2.138	0.262	0.409	2.230	-2.904	-4.351	-2.693	-2.818	1.405	-1.927	-1.873	-0.172	1.370	-2.746	-1.011	-4.139	1.828	2.464	3.300	1.039	-1.581	0.644	-0.012	0.737	1.085	1.458	1.251	5.671	-0.804	1.483	-0.525	3.649	3.703	-1.474	1.921	-1.591	2.691	3.363	0.780	2.785	-1.389	2.126	0.768	3.046	-1.378
below	0.010	-1.146	-0.496	0.577	-3.556	-0.588	1.095	-3.992	1.478	-1.498	0.147	0.605	-0.238	-2.065	2.252	1.623	-3.337	-2.484	-0.148	-2.862	-0.772	2.994	-1.163	-2.072	0.152	-3.610	-4.175	0.159	3.567	0.907	4.272	5.755	-1.968	-0.282	2.014	2.420	0.290	1.873	4.707	2.909	-0.209	0.353	1.984	2.666	2.114	-2.768	1.647	-2.426	1.270	1.072
capital	1.351	-1.260	-3.025	2.798	6.000	-1.191	2.639	-2.813	-1.406	4.970	-3.230	-3.396	1.136	0.330	1.828	0.787	0.222	2.696	-1.939	2.551	2.714	5.365	3.145	1.683	-1.541	-1.984	2.601	1.000	1.930	1.885	-1.476	2.652	-1.041	0.452	-2.903	-1.637	-0.027	-4.400	-0.731	-1.313	-3.977	3.525	-2.017	-4.106	-1.065	-3.416	1.810	1.484	-0.614	1.653
economy	-3.947	-2.662	-0.880	5.498	2.139	-1.815	2.298	-3.642	0.119	-1.361	-2.297	-5.152	4.671	0.075	1.391	-1.384	-0.899	3.003	-4.260	5.972	-2.376	1.185	6.226	-3.335	2.583	-1.853	-1.749	0.858	6.519	0.657	-1.182	-0.989	-1.834	-1.830	-0.284	1.509	4.145	-8.679	-0.666	-5.031	0.124	6.584	-1.918	-0.314	4.582	-2.775	5.979	2.181	-0.865	2.229
lost	-1.840	-1.296	1.031	-1.703	-0.225	-3.299	-1.346	-0.657	0.359	0.647	-1.467	-0.288	-0.033	-1.986	0.975	3.691	-2.426	-1.253	-0.794	2.639	3.779	0.401	3.532	-0.463	-0.139	-0.023	-1.715	-2.761	-1.466	3.803	-0.544	-3.284	-0.791	-0.084	-3.567	0.879	-0.808	-1.068	-2.815	-2.968	-2.131	-3.516	-0.298	-2.535	-1.867	1.903	-2.908	0.386	-0.846	0.604
august	1.514	-1.595	1.515	-0.609	1.797	-2.292	3.154	1.761	0.988	0.446	3.345	-3.408	3.568	-1.954	-2.248	0.829	1.920	-1.097	4.534	-0.609	0.883	-2.516	1.248	-2.393	-0.360	1.918	1.534	-1.403	0.114	-0.589	0.893	1.046	-1.699	-4.421	-3.479	-0.321	-0.780	-1.278	4.647	-3.682	1.675	3.328	-0.036	-1.350	-2.470	2.079	-6.337	1.907	-1.084	2.483
prime	5.699	0.710	0.672	0.125	3.154	0.184	6.720	-1.760	0.807	3.455	-1.424	2.756	7.845	2.119	0.273	8.998	-3.284	-1.485	7.760	0.487	0.093	-2.580	3.644	-1.362	2.556	0.550	1.393	1.432	-3.333	-0.171	0.843	6.662	-0.231	0.633	1.635	4.818	5.369	2.059	-6.213	2.791	6.914	6.011	-1.932	-0.618	0.722	0.906	1.909	3.869	1.612	5.710
true	1.462	1.580	0.729	-3.969	-1.952	1.377	-2.180	-0.948	-0.048	0.920	-3.776	2.931	0.577	-0.989	0.043	-2.312	-1.161	-0.807	-1.311	-0.617	-1.842	-1.821	-0.631	1.130	-5.513	0.098	-0.731	-3.455	2.961	2.462	-1.708	-0.579	-2.688	2.219	-0.625	-1.126	4.601	4.841	-2.588	0.636	0.562	-1.239	1.010	-0.014	1.180	-2.014	1.333	-3.023	0.409	0.680
rate	-0.209	1.569	3.699	1.694	1.720	0.878	0.020	-0.706	1.844	-3.538	-0.192	2.245	1.677	-2.690	-1.899	4.079	-1.249	1.950	-0.423	1.607	-5.185	-1.428	2.951	-4.769	-3.624	-1.689	-3.012	-1.500	6.348	-0.759	3.465	1.151	-0.008	1.505	-2.410	-1.163	-2.678	-6.354	2.990	1.821	-3.313	0.111	-6.204	3.201	1.803	-7.367	0.445	0.826	-4.406	0.022
players	-1.824	2.030	-0.019	4.705	-5.867	-0.767	0.343	2.518	-2.106	-1.353	-5.564	-4.247	-4.894	1.689	1.391	1.787	-0.085	-2.136	2.608	-2.165	1.219	1.197	-0.902	2.005	0.407	3.739	-0.456	-3.512	1.647	4.117	3.041	-2.159	-1.349	2.521	3.290	4.558	-2.857	-2.009	-1.953	-0.299	0.924	-3.568	4.682	8.071	3.160	-4.330	0.051	6.059	-4.842	-3.087
technology	0.008	-0.308	-2.247	6.351	1.236	5.123	-0.063	-0.628	2.366	-1.197	1.257	-0.337	-0.782	1.724	0.639	-3.440	-0.240	6.647	1.196	1.705	-0.522	-1.800	-2.751	3.090	0.822	-2.214	-3.888	3.669	-0.252	-4.097	3.524	-2.465	-0.392	-4.827	-0.832	0.691	1.126	-0.174	-0.612	-2.482	-3.824	0.866	-3.969	2.147	0.631	-2.540	-0.278	4.167	0.741	1.330
nature	0.305	-1.631	-2.178	-2.630	-1.262	1.740	-2.760	-3.002	2.352	-0.132	-2.674	4.973	-2.001	0.180	2.803	-3.957	0.002	2.463	-2.514	-0.298	-4.807	-0.490	-1.331	-1.092	-0.834	0.852	-1.324	1.302	2.260	0.755	-1.068	-4.091	-0.855	-1.569	-1.303	-2.397	1.693	2.273	-1.170	-0.286	2.966	2.022	-1.056	1.162	-1.118	-1.031	0.766	-2.817	1.211	-1.929
say	3.021	4.942	4.963	-3.600	-1.512	2.155	-1.207	2.802	-3.463	2.825	-2.792	1.010	-0.923	-2.406	0.978	-1.152	-3.126	-0.094	-4.151	1.908	-2.146	-2.121	-2.035	0.567	-1.733	-0.976	-1.067	-2.530	2.088	2.658	-4.937	0.677	-1.130	-0.028	3.248	-1.037	0.892	2.732	-2.472	-0.191	-0.719	-0.787	-0.582	-0.165	0.519	0.684	-0.257	-3.781	-0.324	2.101
addition	-1.435	0.926	-0.268	3.268	-0.350	-0.306	-0.106	0.347	-0.082	-1.939	-0.345	0.154	-0.649	0.196	-0.245	0.825	0.124	0.868	-0.195	-1.021	-1.989	2.487	0.323	2.797	1.066	-0.136	-2.012	2.383	-1.404	2.124	0.369	0.186	1.767	1.983	-1.241	-0.380	0.912	-0.017	-0.818	3.040	-0.842	1.506	0.746	-0.584	0.996	-1.931	-0.618	0.388	-0.249	0.103
able	-2.267	5.713	-0.600	-0.632	-5.092	1.123	1.015	0.847	2.790	-0.034	2.968	-2.815	-2.283	-1.365	1.839	3.250	-0.601	1.707	-0.526	-1.213	-0.888	-2.304	3.152	2.816	-4.840	1.564	-3.284	-3.734	0.791	-2.182	-1.412	-1.871	0.960	-0.672	-0.035	-2.156	-0.715	0.609	-7.018	-2.484	-0.129	-5.601	-0.670	0.701	-3.045	-4.442	-0.378	1.437	0.289	-1.093
recent	-1.555	-3.610	-1.419	8.033	0.828	-4.933	-2.423	-0.796	4.168	-2.348	-1.470	2.038	1.741	0.004	-2.236	2.488	-3.212	0.094	-0.543	1.946	-2.602	0.231	1.762	0.018	2.788	-1.739	-4.423	-0.914	0.781	1.016	1.855	-0.423	0.800	-4.664	1.691	3.699	0.511	1.341	-2.547	1.027	0.095	0.243	0.562	-0.203	-2.377	-0.416	0.014	-1.074	2.440	-2.612
radio	3.610	1.481	1.951	4.583	-1.566	1.904	-0.062	4.627	-3.364	-4.302	1.715	0.262	-1.183	4.215	1.203	-1.455	4.189	0.890	3.801	1.177	-2.729	-0.166	1.135	5.574	1.511	-5.053	-3.295	-1.731	0.283	-2.123	5.819	1.503	-1.646	-0.540	0.261	2.996	-3.059	-2.791	1.817	-2.248	1.743	1.084	-5.049	-2.483	-4.292	4.698	-2.124	-0.886	1.101	-1.527
